S.No.,sofifa_id,short_name,long_name,age,nationality,Player_Continent,Club_Continent,Club_Int_Prestige,Club_Domestic_Prestige,Value,Wages,preferred_foot,Player_international_reputation,weak_foot,pace,shooting,passing,dribbling,defending,physic,Position_Final,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total
5546,238319,T. Edwards,Thomas Edwards,20,England,Europe,Europe Tier 3,1,7,1200000,8000,Right,1,3,76,42,62,63,62,72,Defense,1936,1,0,0.100000001,3,1,1.399999976,2
5549,243652,Borja Garcés,Borja Garcés Moreno,19,Spain,Europe,Europe Tier 1,9,9,1200000,8000,Right,1,3,64,67,46,63,31,50,Forward,19,1,0,3,0,0,0,0
5559,208169,L. Gülen,Levent Gülen,25,Switzerland,Europe,Europe Tier 2,2,4,1200000,7000,Right,1,3,78,30,50,62,67,75,Defense,1374,0,0,0.200000003,2,0,1.100000024,0
5562,207943,Ewerton,Ewerton da Silva Pereira,26,Brazil,South America,Europe Tier 3,7,10,1200000,7000,Right,1,3,57,60,65,69,70,71,Midfield (Attacking/Defensive),1191,1,3,1,2,0,1.299999952,0
5563,205603,M. van Duinen,Mike van Duinen,27,Netherlands,Europe,Europe Tier 2,1,5,1200000,6000,Right,1,4,76,65,61,65,48,75,"Attacking Midfield,Forward",2732,8,3,2.599999905,3,0,1.799999952,1
5566,231219,B. Rivero,Braian Rivero,23,Argentina,South America,South America,6,7,1200000,6000,Right,1,2,64,42,61,64,63,69,Defensive Midfield,1480,0,0,0.600000024,5,1,0.699999988,0
5570,238971,M. Niemeyer,Michel Niemeyer,23,Germany,Europe,Europe Tier 3,1,1,1200000,7000,Left,1,3,78,57,60,71,40,58,"Defensive Midfield,Defense",1339,1,2,0.5,3,0,1.299999952,0
5574,245226,Gonçalo Cardoso,Gonçalo Bento Soares Cardoso,18,Portugal,Europe,Europe Tier 1,4,5,1200000,6000,Left,1,3,52,29,38,48,65,73,Defense,1327,0,1,0.300000012,4,1,2.700000048,0
5578,240783,T. Campbell,Tyrese Campbell,19,England,Europe,Europe Tier 3,1,7,1200000,6000,Left,1,4,78,64,53,62,33,67,Forward,146,0,0,1.700000048,0,0,2,0
5580,226662,B. Nieuwkoop,Bart Nieuwkoop,23,Netherlands,Europe,Europe Tier 2,3,9,1200000,5000,Right,1,3,76,43,65,66,67,72,Defense,727,0,0,0.800000012,1,1,1.700000048,0
5586,208018,T. Lam,Thomas Lam,25,Finland,Europe,Europe Tier 2,1,5,1200000,5000,Right,1,4,63,54,60,61,67,73,"Defensive Midfield,Defense",2170,4,1,0.600000024,5,0,1.899999976,0
5589,202050,T. Bruns,Thomas Bruns,27,Netherlands,Europe,Europe Tier 2,2,7,1200000,6000,Right,1,3,71,62,68,68,61,68,Attacking Midfield,1166,2,1,1.100000024,4,0,1.299999952,1
5593,220118,I. Bel Hassani,Iliass Bel Hassani,26,Morocco,Africa,Europe Tier 2,1,5,1200000,6000,Left,1,2,65,64,72,71,38,57,Attacking Midfield,942,1,1,1.100000024,0,0,0.400000006,0
5600,229456,L. Dickmann,Lorenzo Dickmann,22,Italy,Europe,Europe Tier 1,1,1,1200000,2000,Right,1,3,68,39,58,67,68,60,Defense,174,0,0,0.200000003,1,0,0.5,0
5601,216791,M. Pennington,Matthew Pennington,24,England,Europe,Europe Tier 1,5,6,1200000,5000,Right,1,3,64,33,52,52,69,68,Defense,2698,1,0,0.5,5,1,4.800000191,0
5602,221024,A. Sørensen,Asger Sørensen,23,Denmark,Europe,Europe Tier 3,1,9,1200000,5000,Right,1,3,58,35,54,55,68,68,Defense,2430,0,2,0.699999988,5,0,4.699999809,0
5603,226436,H. ter Avest,Hidde ter Avest,22,Netherlands,Europe,Europe Tier 1,3,4,1200000,6000,Right,1,3,71,41,55,66,66,70,"Defensive Midfield,Defense",981,0,1,0.200000003,0,0,0.699999988,0
5604,228893,M. Guanini,Manuel Guanini,23,Argentina,South America,South America,2,5,1200000,5000,Right,1,3,30,28,44,39,69,79,Defense,534,0,1,0.100000001,3,0,3,0
5607,242359,Jorge Fernandes,Jorge Filipe Oliveira Fernandes,22,Portugal,Europe,Europe Tier 3,7,10,1200000,5000,Right,1,2,41,34,42,49,68,75,Defense,1471,0,0,0.5,5,1,2.799999952,0
5608,225310,B. Thompson,Ben Thompson,23,England,Europe,Europe Tier 3,1,3,1200000,6000,Right,1,3,69,56,64,70,66,75,Attacking Midfield,1014,4,0,1,1,0,3.700000048,1
5610,221279,L. Kelly,Liam Kelly,23,Republic of Ireland,Europe,Europe Tier 2,3,9,1200000,5000,Right,1,2,66,64,70,68,56,42,Midfield (Attacking/Defensive),1414,1,0,0.800000012,2,0,0.300000012,1
5611,203746,Jon Toral,Jon-Miquel Toral Harper,24,Spain,Europe,Europe Tier 3,1,4,1200000,6000,Left,1,3,70,60,69,68,50,50,Attacking Midfield,196,0,2,0.899999976,0,0,1,0
5616,232699,L. Comas,Lautaro Comas,24,Argentina,South America,South America,1,2,1200000,6000,Right,1,3,85,60,58,69,25,43,Attacking Midfield,893,0,0,0.800000012,4,0,0.600000024,0
5617,233372,B. Merlini,Bautista Merlini,23,Argentina,South America,South America,8,9,1200000,6000,Right,1,3,80,55,65,74,41,55,Attacking Midfield,353,0,0,1.5,2,0,0.699999988,0
5619,228684,R. Nyambe,Ryan Nyambe,21,Namibia,Africa,Europe Tier 3,1,4,1300000,6000,Right,1,3,77,32,54,64,65,72,Defense,2312,0,0,0.100000001,1,0,1.399999976,0
5622,239351,A. Fuchs,Alexander Fuchs,22,Germany,Europe,Europe Tier 3,1,9,1200000,5000,Right,1,3,59,50,63,69,56,66,Midfield (Attacking/Defensive),661,1,0,1,3,0,0.300000012,0
5624,236467,F. Götze,Felix Götze,21,Germany,Europe,Europe Tier 1,3,3,1100000,5000,Right,1,2,59,31,51,59,66,64,Midfield (Attacking/Defensive),122,1,0,0.300000012,0,0,0.300000012,0
5625,237726,N. Venema,Nick Venema,20,Netherlands,Europe,Europe Tier 2,2,7,1200000,5000,Right,1,3,75,67,46,59,22,55,Forward,463,4,0,0.800000012,1,0,0.100000001,0
5626,242794,I. Louza,Imran Louza,20,France,Europe,Europe Tier 1,2,5,1200000,5000,Left,1,3,67,56,65,67,52,51,Midfield (Attacking/Defensive),89,0,0,1,1,0,1,0
5628,248174,N. Boujellab,Nassim Boujellab,20,Morocco,Africa,Europe Tier 1,6,8,1200000,6000,Right,1,4,70,56,58,72,41,52,Midfield (Attacking/Defensive),377,0,1,1.299999952,0,0,1,0
5631,227794,C. Verdonk,Calvin Verdonk,22,Netherlands,Europe,Europe Tier 2,3,9,1200000,5000,Left,1,4,67,59,69,67,68,69,Defense,1003,1,2,0.300000012,0,0,1.200000048,1
5632,201208,D. Henry,Doneil Henry,26,Canada,North America,North America,2,5,1200000,4000,Right,1,2,56,44,50,49,66,75,Defense,2108,4,0,0.5,4,0,1.899999976,1
5635,230625,Matheus Reis,Matheus Reis de Lima,24,Brazil,South America,Europe Tier 3,2,6,1200000,4000,Left,1,2,66,43,56,64,68,72,Defense,1610,0,4,0,4,1,1,1
5636,232406,R. Krauße,Robin Krauße,25,Germany,Europe,Europe Tier 4,1,10,1200000,4000,Right,1,3,69,36,53,60,67,80,Defensive Midfield,1511,0,0,0.5,5,1,1.799999952,0
5638,206207,W. Zahibo,Wilfried Zahibo,25,France,Europe,North America,3,5,1200000,4000,Right,1,4,56,48,57,61,67,83,Defensive Midfield,1590,1,1,0.600000024,7,1,1.799999952,1
5641,200700,A. Merkel,Alexander Merkel,27,Kazakhstan,Europe,Europe Tier 2,1,5,1200000,5000,Right,1,3,69,61,72,70,57,61,Midfield (Attacking/Defensive),2794,0,1,0.699999988,7,0,0.800000012,0
5642,207892,J. Gyau,Joseph-Claude Gyau,26,United States,North America,North America,1,1,1100000,5000,Left,1,4,92,59,58,73,37,66,Attacking Midfield,773,2,1,0.800000012,2,0,0.400000006,0
5648,229171,K. Redondo,Kenny Prince Redondo,24,Germany,Europe,Europe Tier 3,1,5,1100000,4000,Left,1,3,90,62,60,70,44,56,Attacking Midfield,970,0,0,0.899999976,2,0,1.799999952,0
5650,236037,P. Clement,Pelle Clement,23,Netherlands,Europe,Europe Tier 2,1,5,1200000,4000,Right,1,3,69,60,68,69,57,56,Attacking Midfield,1462,0,3,0.5,3,0,0.899999976,0
5653,222262,C. Dessers,Cyriel Dessers,24,Belgium,Europe,Europe Tier 2,1,5,1200000,4000,Right,1,4,71,70,52,63,28,70,Forward,651,5,0,1.100000024,1,0,2.299999952,0
5655,224185,C. Leemans,Clint Leemans,23,Netherlands,Europe,Europe Tier 2,1,5,1200000,3000,Left,1,2,61,71,71,65,58,71,Defensive Midfield,1041,2,0,1.5,2,0,1.100000024,0
5658,239446,Hélder Ferreira,Hélder José Castro Ferreira,22,Portugal,Europe,Europe Tier 3,1,5,1200000,5000,Right,1,3,74,64,65,71,29,53,Attacking Midfield,52,0,0,1,0,0,1,0
5661,237895,V. van Crooij,Vito van Crooij,23,Netherlands,Europe,Europe Tier 2,1,5,1200000,5000,Right,1,3,78,70,62,69,37,67,Attacking Midfield,2398,9,3,1.799999952,7,1,1.5,2
5662,233957,S. Field,Sam Field,21,England,Europe,Europe Tier 3,1,9,1200000,5000,Left,1,3,60,54,65,64,62,66,Defensive Midfield,535,1,0,0.300000012,1,0,1,0
5676,244960,Bruno Costa,Bruno Xavier Almeida Costa,22,Portugal,Europe,Europe Tier 3,7,10,1200000,4000,Right,1,3,67,63,68,72,49,60,Midfield (Attacking/Defensive),37,0,0,0.5,0,0,0,0
5679,236993,N. Lima,Nick Lima,24,United States,North America,North America,2,3,1200000,4000,Right,1,4,82,63,62,70,64,72,Defense,1810,1,2,0.699999988,4,0,0.800000012,0
5682,222881,Auro,Auro Alvaro da Cruz Junior,23,Brazil,South America,North America,4,7,1200000,4000,Right,1,3,74,51,65,73,64,62,"Defensive Midfield,Defense",2230,0,3,0.300000012,0,0,0.5,0
5683,224376,Philipe Sampaio,Philipe Sampaio Azevedo,24,Brazil,South America,Europe Tier 2,1,2,1200000,4000,Right,1,2,34,36,45,44,68,80,Defense,722,1,0,0.100000001,3,0,2.700000048,0
5690,229500,Jaquité,João Lamine Jaquité,23,Guinea Bissau,Africa,Europe Tier 2,1,2,1200000,3000,Right,1,2,67,44,55,65,69,64,Defensive Midfield,975,0,0,0.5,6,2,1.899999976,0
5692,237255,M. Robinson,Miles Robinson,22,United States,North America,North America,4,9,1200000,3000,Right,1,4,75,33,45,42,66,73,Defense,2978,0,0,0.600000024,4,0,2.900000095,2
5693,239356,A. Matusiwa,Azor Matusiwa,21,Netherlands,Europe,Europe Tier 2,2,6,1200000,3000,Right,1,2,66,45,55,70,67,78,Defensive Midfield,1421,0,2,0.400000006,6,0,2.5,1
5696,212807,K. Manneh,Kekuta Manneh,24,United States,North America,North America,1,1,1400000,4000,Right,1,3,94,66,60,71,37,58,"Attacking Midfield,Forward",1500,4,3,1.100000024,0,1,0.200000003,0
5701,251630,E. Gallardo,Erickson Gallardo,22,Venezuela,South America,North America,4,7,1200000,4000,Right,1,3,84,61,62,71,29,54,Midfield (Attacking/Defensive),244,0,1,0.600000024,0,0,1.399999976,0
5703,225187,P. van Amersfoort,Pelle van Amersfoort,23,Netherlands,Europe,Europe Tier 4,2,4,1200000,3000,Right,1,3,64,66,60,66,51,72,"Attacking Midfield,Forward",1162,4,1,0.800000012,2,0,1.5,0
5705,242716,C. Baird,Corey Baird,23,United States,North America,North America,4,6,1200000,4000,Right,1,4,79,65,54,65,33,66,"Attacking Midfield,Forward",2254,5,4,1,6,0,0.200000003,1
5713,234300,L. Lappalainen,Lassi Lappalainen,20,Finland,Europe,Europe Tier 1,2,4,1200000,3000,Right,1,3,82,60,58,69,41,61,Attacking Midfield,683,5,0,1.5,0,0,0.699999988,2
5718,248874,N. Armini,Nicolò Armini,18,Italy,Europe,Europe Tier 1,6,7,1200000,4000,Right,1,4,64,38,49,53,67,63,Defense,42,0,0,0,0,0,0,0
5721,243249,J. Ekkelenkamp,Jurgen Ekkelenkamp,19,Netherlands,Europe,Europe Tier 2,7,10,1200000,4000,Right,1,3,65,61,61,66,58,63,Midfield (Attacking/Defensive),106,0,0,2,2,0,3.700000048,0
5723,233276,A. Dozzell,Andre Dozzell,20,England,Europe,Europe Tier 4,1,9,1200000,3000,Left,1,4,74,60,66,69,43,52,Attacking Midfield,964,1,0,0.200000003,2,0,0.300000012,0
5724,240097,F. Downes,Flynn Downes,20,England,Europe,Europe Tier 4,1,9,1400000,4000,Right,1,3,68,49,63,66,66,70,Defensive Midfield,1849,1,1,0.5,4,0,0.800000012,0
5725,228646,N. Delgadillo,Nicolás Delgadillo,21,Argentina,South America,South America,5,5,950000,3000,Left,1,3,77,57,60,69,31,62,Attacking Midfield,112,0,0,0.300000012,0,0,0.300000012,0
5741,219655,F. Zampano,Francesco Zampano,25,Italy,Europe,Europe Tier 3,1,9,1200000,3000,Right,1,3,77,45,65,71,66,69,"Defensive Midfield,Defense",2104,0,1,0.600000024,1,0,0.600000024,0
5742,224315,L. Paganini,Luca Paganini,26,Italy,Europe,Europe Tier 3,1,9,1200000,3000,Right,1,3,75,54,66,72,25,58,Midfield (Attacking/Defensive),1121,2,0,2,2,0,2.599999905,0
5758,237496,D. Mihailovic,Djordje Mihailovic,20,United States,North America,North America,1,5,1500000,3000,Right,1,3,67,59,66,65,56,63,Midfield (Attacking/Defensive),1450,3,1,0.899999976,4,0,0.400000006,0
5760,225105,Cristo González,Cristo González Pérez,21,Spain,Europe,Europe Tier 1,3,4,1200000,3000,Right,1,2,69,66,61,68,39,54,Forward,45,0,0,1,0,0,0,0
5762,246669,B. Saka,Bukayo Saka,17,England,Europe,Europe Tier 1,7,7,1200000,3000,Left,1,4,83,60,58,67,37,59,"Defensive Midfield,Defense",119,0,0,2.5,0,0,0.5,1
5765,236837,N. Schiappacasse,Nicolás Schiappacasse,20,Uruguay,South America,Europe Tier 1,9,9,1200000,3000,Right,1,3,70,63,59,70,30,53,Forward,80,0,0,0.300000012,0,0,0,0
5768,242110,S. Sosa,Samuel Sosa,19,Venezuela,South America,South America,6,6,1600000,3000,Left,1,3,70,57,60,69,41,53,Midfield (Attacking/Defensive),151,1,1,1,0,0,0.5,0
5776,213486,D. Efremov,Dmitriy Efremov,24,Russia,Europe,Europe Tier 2,7,10,1200000,15000,Right,1,4,77,58,62,71,44,51,Midfield (Attacking/Defensive),721,0,0,1.399999976,2,0,0.300000012,0
5781,223979,Paolo Fernandes,Paolo Fernándes Cantin,20,Spain,Europe,Europe Tier 3,1,6,1200000,2000,Left,1,3,77,64,60,74,35,46,Attacking Midfield,364,0,1,1.299999952,0,0,0.100000001,0
5785,237973,K. Kuchaev,Konstantin Kuchaev,21,Russia,Europe,Europe Tier 2,7,10,1700000,15000,Right,1,4,78,58,64,70,51,60,Midfield (Attacking/Defensive),101,0,0,0.699999988,0,0,0.300000012,0
5787,242214,J. Sands,James Sands,18,United States,North America,North America,5,10,1200000,1000,Right,1,3,57,49,58,64,64,63,"Defensive Midfield,Defense",1488,0,0,0.100000001,4,0,1.899999976,0
5788,242453,S. van den Berg,Sepp van den Berg,17,Netherlands,Europe,Europe Tier 1,10,9,1200000,1000,Right,1,3,68,30,55,63,65,66,Defense,906,0,0,0.300000012,0,0,0.899999976,0
5789,241187,L. Geertruida,Lutsharel Geertruida,18,Netherlands,Europe,Europe Tier 2,3,9,1200000,2000,Right,1,3,76,42,53,64,63,69,Defense,17,0,0,0,0,0,0,0
5797,239050,S. Çiftpinar,Sadik Çiftpinar,26,Turkey,Europe,Europe Tier 2,7,9,1100000,20000,Right,1,2,60,25,43,45,71,69,Defense,2328,1,0,1.300000049,6,2,12.0999999,0
5799,163261,P. Bardsley,Phil Bardsley,34,Scotland,Europe,Europe Tier 1,1,2,1100000,20000,Right,1,3,51,58,66,68,75,72,Defense,1672,0,0,0.600000024,9,0,1.700000048,0
5800,178310,S. Iacoponi,Simone Iacoponi,32,Italy,Europe,Europe Tier 1,2,4,1100000,20000,Right,1,3,78,32,44,53,69,68,Defense,3350,0,0,0.300000012,4,0,1.5,0
5801,178594,S. Napoleoni,Stefano Napoleoni,33,Italy,Europe,Europe Tier 2,1,4,1100000,15000,Left,1,4,59,63,68,71,30,59,Attacking Midfield,1285,3,1,1.200000048,0,0,0.100000001,0
5802,203537,S. Ameobi,Sammy Ameobi,27,England,Europe,Europe Tier 3,1,6,1100000,20000,Left,1,3,79,64,61,72,33,65,"Attacking Midfield,Forward",2339,4,3,1.899999976,1,1,1.899999976,1
5803,203751,C. Townsend,Conor Townsend,26,England,Europe,Europe Tier 3,1,9,1100000,20000,Left,1,3,70,45,63,65,68,68,Defense,957,0,0,0.5,1,0,1.799999952,0
5807,223332,M. Sprocati,Mattia Sprocati,25,Italy,Europe,Europe Tier 1,2,4,1100000,15000,Right,1,4,72,65,63,71,22,53,Midfield (Attacking/Defensive),639,1,0,0.600000024,0,0,0.200000003,0
5809,184707,G. Madine,Gary Madine,28,England,Europe,Europe Tier 3,1,8,1100000,15000,Right,1,3,51,68,51,61,32,79,Forward,653,3,2,1.399999976,1,1,4.800000191,1
5811,230882,J. Simpson,Jack Simpson,22,England,Europe,Europe Tier 1,1,3,1100000,15000,Left,1,2,56,37,50,54,66,71,Defense,403,0,0,0.300000012,0,0,2.299999952,0
5812,157703,U. Hünemeier,Uwe Hünemeier,33,Germany,Europe,Europe Tier 1,1,1,1100000,15000,Right,1,4,51,47,60,55,71,66,Defense,1590,1,4,0.899999976,3,1,4.699999809,1
5814,200855,G. Baldock,George Baldock,26,England,Europe,Europe Tier 1,1,1,1100000,15000,Right,1,2,78,43,59,67,64,74,"Defensive Midfield,Defense",2275,1,2,0.600000024,6,0,1.200000048,0
5815,239121,H. Al Ghaddioui,Hamadi Al Ghaddioui,28,Morocco,Africa,Europe Tier 3,3,10,1100000,15000,Right,1,3,54,69,50,61,29,74,Forward,1897,11,6,1.600000024,4,0,2.799999952,1
5816,208309,I. Cissé,Ibrahima Cissé,25,Guinea,Africa,Europe Tier 1,1,9,1100000,15000,Right,1,3,72,47,59,63,68,73,Defensive Midfield,87,0,0,0,0,0,0.300000012,0
5818,220185,B. Barker,Brandon Barker,22,England,Europe,Europe Tier 3,3,9,1100000,15000,Right,1,4,91,58,59,67,29,56,Attacking Midfield,591,0,2,0.800000012,0,0,0.100000001,0
5820,220429,G. Campi,Gastón Campi,28,Argentina,South America,Europe Tier 2,5,6,925000,15000,Left,1,2,49,46,59,60,68,78,Defense,1440,2,0,0.600000024,5,0,3.900000095,3
5823,223877,D. Furlong,Darnell Furlong,23,England,Europe,Europe Tier 3,1,9,1100000,15000,Right,1,3,74,35,57,66,66,66,"Defensive Midfield,Defense",2074,1,1,0.400000006,5,0,4.699999809,0
5824,215159,W. Camacho,Washington Camacho,33,Uruguay,South America,North America,6,5,1100000,10000,Left,1,4,72,70,66,72,57,69,Midfield (Attacking/Defensive),1723,2,0,1.600000024,8,0,2.5,1
5825,196952,J. Bidwell,Jake Bidwell,26,England,Europe,Europe Tier 3,1,6,1100000,10000,Left,1,2,68,42,65,63,67,69,"Defensive Midfield,Defense",3484,0,4,0.5,8,0,2.200000048,0
5826,201908,A. Wisdom,Andre Wisdom,26,England,Europe,Europe Tier 3,1,8,1100000,10000,Right,1,3,70,30,58,60,71,78,"Defensive Midfield,Defense",837,0,0,0.200000003,2,0,1.5,0
5827,202113,M. Odubajo,Moses Odubajo,25,England,Europe,Europe Tier 3,1,5,1100000,10000,Right,1,3,81,59,63,69,68,68,"Defensive Midfield,Defense",2175,0,1,0.600000024,3,0,0.800000012,0
5828,198133,L. Bacuna,Leandro Bacuna,27,Curacao,South America,Europe Tier 3,1,8,975000,10000,Right,1,3,78,66,69,68,64,76,"Defensive Midfield,Defense",2100,3,3,1.200000048,4,1,1.100000024,0
5831,197170,K. Harris,Kadeem Harris,26,England,Europe,Europe Tier 3,1,5,1200000,15000,Right,1,3,83,56,59,74,27,58,Attacking Midfield,366,1,0,0.400000006,1,0,0.200000003,0
5833,177481,L. Baal,Ludovic Baal,33,France,Europe,Europe Tier 1,1,1,1100000,10000,Left,2,3,66,50,66,65,70,72,"Defensive Midfield,Defense",153,0,0,0,0,0,2,0
5834,178417,C. Mulgrew,Charlie Mulgrew,33,Scotland,Europe,Europe Tier 3,1,4,1100000,10000,Left,1,3,51,63,70,65,71,74,"Defensive Midfield,Defense",2385,10,0,1,2,0,3,2
5836,215383,A. Ndour,Abdallah Ndour,25,Senegal,Africa,Europe Tier 1,1,4,1100000,10000,Left,1,3,75,32,64,66,68,62,Midfield (Attacking/Defensive),295,0,0,0.300000012,0,0,0.800000012,0
5838,246845,K. Pröger,Kai Pröger,27,Germany,Europe,Europe Tier 1,1,1,1100000,10000,Right,1,3,89,65,59,70,38,65,Attacking Midfield,1053,4,2,1.399999976,0,0,0.600000024,1
5841,212244,C. Lenz,Christopher Lenz,24,Germany,Europe,Europe Tier 1,1,1,1200000,15000,Left,1,3,67,39,61,68,64,64,"Defensive Midfield,Defense",683,0,0,0.300000012,4,0,1.5,0
5847,202465,R. Towell,Richard Towell,27,Republic of Ireland,Europe,Europe Tier 4,1,8,925000,9000,Right,1,4,67,64,66,67,62,69,Defensive Midfield,2476,4,2,1.600000024,2,1,0.600000024,0
5850,206653,B. Potts,Brad Potts,24,England,Europe,Europe Tier 3,1,5,1100000,10000,Right,1,2,68,60,65,65,55,70,Attacking Midfield,860,2,0,2.299999952,0,0,1.700000048,0
5854,169386,S. Floccari,Sergio Floccari,37,Italy,Europe,Europe Tier 1,1,1,9.00E+05,9000,Right,2,3,59,73,61,71,27,58,Forward,975,3,1,1.200000048,3,0,1.200000048,1
5855,187988,F. Sammaritano,Frédéric Sammaritano,33,France,Europe,Europe Tier 1,1,2,1100000,9000,Right,1,4,63,63,71,72,26,49,Attacking Midfield,537,0,0,0.699999988,2,1,0,0
5856,188274,M. Yatabaré,Mustapha Yatabaré,33,Mali,Africa,Europe Tier 2,2,4,1100000,10000,Right,1,3,64,70,62,66,30,74,"Attacking Midfield,Forward",1604,5,3,1.799999952,4,0,4,2
5859,189536,D. Cop,Duje Cop,29,Croatia,Europe,Europe Tier 3,4,7,1100000,9000,Right,1,3,48,69,64,69,33,67,"Attacking Midfield,Forward",679,0,0,0.899999976,2,0,0.800000012,0
5860,215332,C. Auzqui,Carlos Auzqui,28,Argentina,South America,South America,7,8,2400000,15000,Right,1,3,81,67,67,67,47,74,"Attacking Midfield,Forward",1350,3,0,1.5,4,2,1.5,0
5861,222970,E. Oztumer,Erhun Oztumer,28,England,Europe,Europe Tier 3,1,1,1100000,9000,Left,1,3,78,66,66,71,30,53,Attacking Midfield,834,0,0,0.800000012,0,0,0.100000001,0
5862,211595,G. Evans,George Evans,24,England,Europe,Europe Tier 3,1,8,1100000,9000,Right,1,3,65,65,64,62,66,67,Defensive Midfield,510,0,0,0.200000003,3,0,1,0
5863,243549,M. Hosseini,Seyed Majid Hosseini,23,Iran,Asia,Europe Tier 2,5,6,1300000,10000,Right,1,3,65,27,44,49,70,66,Defense,2038,0,0,0.100000001,4,0,1.799999952,0
5868,236831,A. Seydel,Aaron Seydel,23,Germany,Europe,Europe Tier 1,3,4,1100000,9000,Left,1,4,68,64,53,66,29,66,Attacking Midfield,157,2,0,0.699999988,0,0,1.5,0
5869,231445,J. Dasilva,Josh Dasilva,20,England,Europe,Europe Tier 3,1,5,1100000,9000,Left,1,3,72,56,64,69,59,71,Midfield (Attacking/Defensive),596,1,1,0.800000012,0,0,0,1
5873,168950,S. Allagui,Sami Allagui,33,Tunisia,Africa,Europe Tier 3,1,2,1100000,8000,Right,2,3,69,69,64,72,30,63,"Attacking Midfield,Forward",1521,4,1,1.600000024,3,0,2.099999905,0
5875,183573,N. Theuerkauf,Norman Theuerkauf,32,Germany,Europe,Europe Tier 3,1,5,1100000,8000,Left,1,3,57,55,65,62,71,77,"Defensive Midfield,Defense",2840,0,3,0.600000024,3,1,1.299999952,0
5878,215254,L. Lollo,Luciano Lollo,32,Argentina,South America,South America,4,5,1100000,8000,Right,1,2,32,31,41,46,70,67,Defense,360,1,0,0.5,2,0,0.5,0
5881,220089,S. Dursun,Salih Dursun,27,Turkey,Europe,Europe Tier 2,3,5,1100000,8000,Right,1,2,65,39,54,56,68,77,"Defensive Midfield,Defense",1106,0,0,0.400000006,2,0,3.200000048,0
5883,221774,Fernando Karanga,Luiz Fernando da Silva Monte,28,Brazil,South America,Asia Pacific,2,4,1100000,8000,Right,1,3,63,67,52,62,28,72,Forward,1298,6,4,2.900000095,2,0,6.699999809,2
5884,223114,E. Tozlu,Eren Tozlu,28,Turkey,Europe,Europe Tier 2,1,2,1100000,9000,Left,1,3,65,65,62,71,47,59,"Attacking Midfield,Forward",792,3,1,0.899999976,4,0,1.399999976,1
5885,231624,F. Schleusener,Fabian Schleusener,27,Germany,Europe,Europe Tier 3,1,9,1100000,8000,Right,1,4,80,67,58,66,28,69,"Attacking Midfield,Forward",1987,10,0,1.899999976,0,0,2.400000095,0
5886,239096,A. Karazor,Atakan Karazor,22,Germany,Europe,Europe Tier 3,3,10,1300000,10000,Right,1,3,50,36,56,61,68,72,"Defensive Midfield,Defense",1540,2,2,0.600000024,6,0,4.099999905,2
5891,243806,O. Darfalou,Oussama Darfalou,25,Algeria,Africa,Europe Tier 2,2,7,975000,7000,Right,1,3,74,68,45,64,37,73,Forward,1279,7,2,1.899999976,2,0,3.099999905,2
5894,210477,P. Möschl,Patrick Möschl,26,Austria,Europe,Europe Tier 3,1,6,1100000,9000,Right,1,3,84,56,62,70,40,57,Midfield (Attacking/Defensive),747,0,0,0.899999976,0,0,0.200000003,0
5898,245715,J. Shackleton,Jamie Shackleton,19,England,Europe,Europe Tier 3,1,9,1400000,10000,Right,1,2,82,41,64,70,58,63,Defensive Midfield,595,0,2,0.300000012,0,0,0.300000012,0
5903,193504,S. Caulker,Steven Caulker,27,England,Europe,Europe Tier 2,1,2,1100000,7000,Right,2,2,67,30,53,51,68,71,Defense,811,1,0,1.100000024,0,0,3,0
5904,196953,A. Nsiala,Aristote Nsiala,27,DR Congo,Africa,Europe Tier 4,1,9,975000,6000,Right,1,3,78,38,43,44,66,86,Defense,1599,1,0,0.5,6,1,5,0
5908,192071,M. D'Alessandro,Marco D'Alessandro,28,Italy,Europe,Europe Tier 1,3,6,1100000,8000,Right,1,3,88,62,61,73,37,49,Midfield (Attacking/Defensive),1497,0,2,0.5,3,0,0.200000003,0
5909,193092,M. Rojas,Marco Rojas,27,New Zealand,Oceania,Europe Tier 4,1,4,1100000,7000,Right,1,4,88,65,64,73,45,45,Forward,60,0,0,0,0,0,0,0
5913,211736,R. Leipertz,Robert Leipertz,26,Germany,Europe,Europe Tier 3,1,5,1100000,8000,Left,1,4,82,67,62,69,35,65,"Attacking Midfield,Forward",238,0,1,0.600000024,1,0,0.300000012,0
5921,222930,T. Serbest,Tarkan Serbest,25,Turkey,Europe,Europe Tier 4,4,7,1100000,7000,Right,1,3,62,51,65,65,68,70,Midfield (Attacking/Defensive),2312,2,2,1,4,0,0.5,0
5922,203069,R. Tunnicliffe,Ryan Tunnicliffe,26,England,Europe,Europe Tier 3,1,1,1100000,8000,Right,1,3,65,58,67,65,65,71,Midfield (Attacking/Defensive),1958,3,0,0.800000012,1,0,0.800000012,2
5923,210409,L. MacLeod,Lewis MacLeod,25,Scotland,Europe,Europe Tier 3,1,2,1100000,7000,Right,1,4,61,60,68,66,61,63,Midfield (Attacking/Defensive),976,3,1,1.5,2,0,0.400000006,1
