S.No.,sofifa_id,short_name,long_name,Market_Value_DV,Wages_DV,age,pace,shooting,passing,dribbling,defending,physic,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total,Market_Value_IV,Wages_IV,Player_international_reputation,weak_foot,Club_Int_Prestige,Club_Domestic_Prestige,Player_Continent,Club_Continent,preferred_foot,Position_Final
8419,239752,S. Schäfer,Steffen Schäfer,0.725,3,25,62,27,45,47,65,70,1390,0,0,0,0,0,1.600000024,0,0.725,3,1,3,1,4,Europe,Europe Tier 2,Right,Defense
8423,236399,L. Bergsma,Léon Bergsma,0.725,3,22,65,32,54,55,64,67,34,0,0,0.5,0,0,1,0,0.725,3,1,4,3,8,Europe,Europe Tier 2,Right,Defense
8424,237218,J. Hayes,Jacori Hayes,0.725,2,24,70,45,62,67,59,63,874,0,2,0.400000006,0,0,0.300000012,0,0.725,2,1,3,2,6,North America,North America,Right,Defensive Midfield
8433,223993,M. Osei Kwadwo,Manfred Osei Kwadwo,0.725,2,24,82,53,58,73,31,51,50,0,0,0.699999988,0,0,0,0,0.725,2,1,4,1,9,Africa,Europe Tier 4,Right,Midfield (Attacking/Defensive)
8436,234927,R. Edwards,Raheem Edwards,0.725,2,23,78,55,60,68,58,62,244,1,0,1.799999952,2,0,0.800000012,0,0.725,2,1,2,1,5,North America,North America,Left,Midfield (Attacking/Defensive)
8437,238805,F. Hansch,Florian Hansch,0.725,2,23,86,63,53,70,21,58,43,0,0,0.300000012,0,0,0.300000012,0,0.725,2,1,3,1,2,Europe,Europe Tier 3,Right,Forward
8439,242050,E. Sosa,Eduardo Sosa,0.725,2,23,69,59,58,69,39,56,324,0,0,0.899999976,1,0,0.400000006,0,0.725,2,1,3,2,6,South America,North America,Right,Attacking Midfield
8445,240908,F. Aksoy,Fatih Aksoy,0.7,3,21,39,35,42,51,65,66,327,1,0,0.400000006,0,0,0.400000006,0,0.7,3,1,3,7,10,Europe,Europe Tier 2,Right,Defensive Midfield
8462,215279,T. Albutat,Tim Albutat,0.725,2,26,65,53,57,60,65,73,884,1,0,0.300000012,3,1,0.600000024,0,0.725,2,1,3,1,8,Europe,Europe Tier 4,Right,Defensive Midfield
8492,242332,G. Busio,Gianluca Busio,0.725,0.5,17,63,61,61,69,51,57,926,3,1,1.200000048,1,0,0.699999988,0,0.725,0.5,1,4,2,7,North America,North America,Right,Attacking Midfield
8496,202799,J. Graham,Jordan Graham,0.7,15,24,77,58,61,70,27,47,233,0,0,1,1,0,0.5,0,0.7,15,1,5,2,5,Europe,Europe Tier 1,Right,Attacking Midfield
8501,242980,M. Shabani,Meritan Shabani,0.7,10,20,65,52,63,65,34,54,1,0,0,0,0,0,1,0,0.7,10,1,3,2,5,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
8505,202131,J. Cousins,Jordan Cousins,0.7,9,25,75,55,59,66,60,71,2019,1,0,0.5,5,0,1.399999976,0,0.7,9,1,3,1,7,Europe,Europe Tier 3,Right,"Defensive Midfield,Defense"
8507,168253,I. Dia,Issiar Dia,0.7,7,32,76,70,65,72,27,53,85,0,0,0,0,0,0,0,0.7,7,1,3,1,2,Africa,Europe Tier 2,Right,Midfield (Attacking/Defensive)
8509,223195,O. Ovacikli,Orhan Ovacikli,0.7,6,30,64,39,61,63,67,64,1079,0,0,0.100000001,5,1,0.899999976,0,0.7,6,1,2,2,3,Europe,Europe Tier 2,Right,Defense
8512,209711,R. Thelander,Rasmus Thelander,0.7,5,27,47,30,41,40,67,68,562,0,0,0.600000024,2,0,3.799999952,0,0.7,5,1,3,1,8,Europe,Europe Tier 4,Right,Defense
8519,226295,B. Boutobba,Bilal Boutobba,0.7,6,20,66,59,55,77,21,37,32,0,0,1.5,0,0,0,0,0.7,6,1,3,2,6,Europe,Europe Tier 1,Left,Midfield (Attacking/Defensive)
8521,164568,W. Johnson,Will Johnson,0.7,4,32,57,65,66,64,65,72,1698,1,1,1.299999952,2,0,1.100000024,1,0.7,4,1,4,5,6,North America,North America,Right,"Defensive Midfield,Defense"
8539,244040,P. Schmidt,Patrick Schmidt,0.7,5,25,66,65,38,59,24,61,481,1,2,0.600000024,0,0,1.5,0,0.7,5,1,3,1,5,Europe,Europe Tier 3,Right,Forward
8540,216227,K. Jackson,Kayden Jackson,0.825,5,25,91,60,45,62,30,56,1549,3,2,0.899999976,2,0,1,0,0.825,5,1,3,1,9,Europe,Europe Tier 4,Right,Forward
8544,231863,Y. Dhanda,Yan Dhanda,0.8,5,20,70,60,62,67,43,46,138,1,0,1,0,0,0.400000006,0,0.8,5,1,3,1,6,Europe,Europe Tier 3,Right,Attacking Midfield
8545,177521,B. Nehrig,Bernd Nehrig,0.7,4,32,65,52,63,62,67,76,141,1,1,0.5,2,0,1,0,0.7,4,1,4,1,8,Europe,Europe Tier 4,Right,"Defensive Midfield,Defense"
8547,192617,T. Perthel,Timo Perthel,0.7,3,30,77,58,65,67,63,76,1085,1,0,0.600000024,4,0,2.099999905,0,0.7,3,1,3,1,9,Europe,Europe Tier 4,Left,Defense
8552,211195,L. Woudenberg,Lucas Woudenberg,0.7,3,25,68,36,57,59,61,74,2221,0,4,0.300000012,2,0,1,0,0.7,3,1,2,2,6,Europe,Europe Tier 2,Left,Defense
8558,240953,N. Tenaglia,Nahuel Tenaglia,1,5,23,73,31,55,63,63,60,737,0,1,0.5,4,0,1.200000048,1,1,5,1,2,6,6,South America,South America,Right,Defense
8559,223097,F. Cristaldo,Franco Cristaldo,0.7,3,22,73,56,62,69,57,66,937,0,0,1.100000024,0,0,0.899999976,1,0.7,3,1,3,3,1,South America,South America,Right,Midfield (Attacking/Defensive)
8563,226546,F. Barboza,Facundo Barboza,0.7,3,22,77,50,58,69,38,58,396,0,0,0.100000001,1,0,0.100000001,0,0.7,3,1,3,5,4,South America,South America,Right,Attacking Midfield
8566,238065,K. Lankford,Kevin Lankford,0.7,4,20,77,53,59,68,21,58,252,0,0,1,1,0,0.300000012,0,0.7,4,1,3,1,6,Europe,Europe Tier 3,Right,Attacking Midfield
8573,157528,M. Stoppelkamp,Moritz Stoppelkamp,0.7,2,32,76,65,64,70,53,69,1893,3,1,2.799999952,4,0,0.400000006,1,0.7,2,1,3,1,8,Europe,Europe Tier 4,Right,"Attacking Midfield,Forward"
8578,203137,R. Jansson,Robin Jansson,0.7,3,27,58,28,53,56,65,68,2422,0,0,0.400000006,6,1,1,0,0.7,3,1,3,5,6,Europe,North America,Left,Defense
8595,242542,A. Herrera,Aaron Herrera,0.7,2,22,71,32,54,63,64,70,2948,0,3,0.600000024,7,1,1.100000024,2,0.7,2,1,3,4,6,North America,North America,Right,Defense
8598,243009,D. Cornelius,Derek Cornelius,0.85,2,21,60,29,41,43,63,73,1427,1,0,0.300000012,4,0,1.600000024,0,0.85,2,1,3,2,5,North America,North America,Left,Defense
8609,242739,L. Argudo,Luis Argudo,0.7,2,23,71,57,62,66,47,60,1064,1,3,0.899999976,1,0,0.100000001,1,0.7,2,1,4,2,6,North America,North America,Right,Attacking Midfield
8610,224570,A. Jackson-Hamel,Anthony Jackson-Hamel,0.675,3,25,77,64,41,55,23,65,619,3,0,1,0,0,1.399999976,0,0.675,3,1,3,4,4,North America,North America,Right,Forward
8621,240259,M. Merghem,Mehdi Merghem,0.7,2,21,71,55,61,66,50,61,725,0,1,2.700000048,3,0,0.899999976,0,0.7,2,1,3,1,10,Europe,Europe Tier 3,Right,Attacking Midfield
8628,248266,S. Boey,Sacha Boey,0.7,2,18,67,41,57,62,60,54,13,0,0,0,0,0,0,0,0.7,2,1,3,3,6,Europe,Europe Tier 1,Right,Defense
8629,239023,B. Wiles,Ben Wiles,0.7,2,20,71,50,61,65,48,66,936,0,1,0.699999988,1,0,0.699999988,0,0.7,2,1,3,1,8,Europe,Europe Tier 4,Right,Midfield (Attacking/Defensive)
8647,216823,V. Vermeij,Vincent Vermeij,0.7,2,24,51,62,50,56,29,68,134,1,0,0.5,0,0,0.899999976,0,0.7,2,1,2,1,8,Europe,Europe Tier 4,Right,Forward
8650,243574,Z. Brault-Guillard,Zachary Brault-Guillard,0.7,2,20,82,38,55,64,61,69,871,0,1,0.800000012,1,0,0.600000024,0,0.7,2,1,2,6,9,North America,Europe Tier 1,Right,Defense
8651,244725,E. Linthorst,Evert Linthorst,0.9,2,19,69,50,58,63,62,69,652,0,0,0.200000003,2,0,0.899999976,0,0.9,2,1,3,1,4,Europe,Europe Tier 2,Right,Attacking Midfield
8658,239787,G. Torres,Gustavo Torres,0.7,0.5,23,78,59,55,64,53,69,255,0,0,1.200000048,1,0,1.399999976,0,0.7,0.5,1,3,9,10,South America,South America,Right,Forward
8677,214998,M. Bogado,Mauro Bogado,0.675,9,34,64,67,69,69,64,67,768,1,0,2.299999952,3,0,0.400000006,0,0.675,9,1,3,7,7,South America,South America,Right,Midfield (Attacking/Defensive)
8678,198377,L. Palmer,Liam Palmer,0.675,9,27,75,58,64,65,61,72,3091,0,0,0.400000006,4,0,0.899999976,0,0.675,9,1,2,1,5,Europe,Europe Tier 3,Right,"Defensive Midfield,Defense"
8687,193310,D. Schmidt,Dominik Schmidt,0.675,7,32,63,32,51,50,68,78,2650,0,1,0.400000006,6,0,1.899999976,0,0.675,7,1,3,1,4,Europe,Europe Tier 3,Right,Defense
8689,183601,P. Fabian,Patrick Fabian,0.675,7,31,41,26,44,44,68,72,1287,2,1,0.5,3,0,3.299999952,0,0.675,7,1,2,1,7,Europe,Europe Tier 3,Right,Defense
8691,200806,R. Smallwood,Richard Smallwood,0.675,8,28,59,56,59,59,66,75,2239,0,1,0.300000012,8,1,1.200000048,0,0.675,8,1,3,1,4,Europe,Europe Tier 3,Right,Defensive Midfield
8693,226781,K. Shelton,Khiry Shelton,0.675,7,26,75,56,56,65,37,72,21,0,0,0,0,0,0.5,0,0.675,7,1,3,1,1,North America,Europe Tier 1,Right,"Attacking Midfield,Forward"
8697,178487,C. Gardner,Craig Gardner,0.675,7,32,51,69,68,65,66,73,732,1,1,1,7,1,1.299999952,0,0.675,7,2,3,1,4,Europe,Europe Tier 3,Right,"Defensive Midfield,Defense"
8700,223122,C. Osmanpasa,Caner Osmanpasa,0.675,6,31,51,32,54,58,69,71,3212,0,0,0.100000001,4,0,4.599999905,0,0.675,6,1,3,2,4,Europe,Europe Tier 2,Right,Defense
8706,235950,F. Barceló,Facundo Barceló,0.675,6,26,70,65,46,64,26,53,780,6,2,2.700000048,3,0,4.800000191,1,0.675,6,1,3,3,5,South America,North America,Right,Forward
8709,229163,C. Slattery,Callum Slattery,0.675,7,20,60,58,57,61,43,64,110,0,0,0.300000012,0,0,1,0,0.675,7,1,3,4,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
8718,189885,C. Noone,Craig Noone,0.675,5,31,77,59,62,71,39,57,2180,1,1,1,8,1,0.800000012,1,0.675,5,1,2,3,8,Europe,Asia Pacific,Left,Midfield (Attacking/Defensive)
8720,207531,S. Thesker,Stefan Thesker,0.675,6,28,42,39,46,52,68,73,456,2,0,0.200000003,0,1,1.799999952,0,0.675,6,1,3,1,4,Europe,Europe Tier 3,Left,"Defensive Midfield,Defense"
8732,183578,S. Gonther,Sören Gonther,0.675,4,32,51,33,45,41,69,68,1278,0,0,0.300000012,3,0,1.5,0,0.675,4,1,4,1,2,Europe,Europe Tier 3,Right,Defense
8739,192481,D. Rowe,Danny Rowe,0.675,5,27,85,60,59,71,32,58,32,0,0,0.300000012,0,0,0.300000012,0,0.675,5,1,4,1,9,Europe,Europe Tier 4,Left,Attacking Midfield
8762,171831,M. Mancienne,Michael Mancienne,0.675,4,31,72,35,55,60,66,73,1189,1,0,0.300000012,3,1,3.200000048,0,0.675,4,1,3,3,5,Europe,North America,Right,"Defensive Midfield,Defense"
8765,202171,J. Williams,Josh Williams,0.575,3,31,61,46,59,57,67,74,1281,2,0,0.300000012,2,0,1.5,0,0.575,3,1,3,2,6,North America,North America,Right,Defense
8770,190552,C. Pontius,Chris Pontius,0.675,4,31,58,68,65,67,55,71,697,2,2,1,0,0,1.899999976,0,0.675,4,1,4,6,9,North America,North America,Right,"Attacking Midfield,Forward"
8774,221713,D. Lovitz,Daniel Lovitz,0.675,3,27,74,53,61,65,65,73,2520,0,1,0.400000006,5,0,1.600000024,2,0.675,3,1,3,4,4,North America,North America,Left,"Defensive Midfield,Defense"
8775,233870,Ricardo Alves,Ricardo Miguel Martins Alves,0.675,3,28,68,40,49,52,65,71,873,0,0,0.300000012,2,2,1.299999952,0,0.675,3,1,3,1,2,Europe,Europe Tier 2,Right,Defense
8782,246864,N. Vélez,Nicolás Vélez,0.675,3,28,66,65,54,70,20,59,228,0,0,0.300000012,1,0,1,0,0.675,3,1,3,1,5,South America,Europe Tier 3,Right,Forward
8785,215412,C. Elder,Callum Elder,0.675,4,24,74,34,56,62,62,67,286,0,0,0,0,0,2.5,0,0.675,4,1,2,1,4,Oceania,Europe Tier 3,Left,Defense
8794,202693,M. Crooks,Matt Crooks,0.675,4,25,66,54,58,64,60,77,736,3,0,0.699999988,2,0,1.200000048,0,0.675,4,1,2,1,8,Europe,Europe Tier 4,Right,Attacking Midfield
8800,242319,E. Zehir,Ersin Zehir,0.55,3,21,66,38,55,59,63,65,587,0,2,0.899999976,1,1,0.5,0,0.55,3,1,3,1,6,Europe,Europe Tier 3,Right,Midfield (Attacking/Defensive)
8803,246114,S. Briñone,Santiago Briñone,0.675,4,22,53,46,57,60,61,75,371,0,0,0.899999976,1,0,0.899999976,0,0.675,4,1,3,1,2,South America,South America,Right,Midfield (Attacking/Defensive)
8822,209722,Marquinhos Pedroso,Marcos Garbellotto Pedroso,0.675,3,25,77,33,61,67,60,72,287,0,0,0.800000012,0,0,2.299999952,0,0.675,3,1,2,3,5,South America,North America,Left,Defense
8826,204397,N. Bakker,Nick Bakker,0.675,3,26,68,34,52,53,65,71,2923,1,1,0.400000006,2,0,1.700000048,0,0.675,3,1,2,1,2,Europe,Europe Tier 2,Left,Defense
8828,221680,N. Hagglund,Nick Hagglund,0.675,3,26,47,29,56,52,63,72,1802,0,0,0.5,2,0,3.700000048,0,0.675,3,1,3,1,1,North America,North America,Right,Defense
8836,243617,F. Serrarens,Fabian Serrarens,0.675,3,28,69,65,56,61,34,72,1908,7,2,1.600000024,2,2,2.599999905,2,0.675,3,1,3,2,4,Europe,Europe Tier 4,Right,Forward
8838,223813,D. van Bruggen,Damian van Bruggen,0.675,2,23,64,56,49,54,62,72,701,0,1,0,0,0,0.600000024,0,0.675,2,1,3,1,4,Europe,Europe Tier 2,Right,"Defensive Midfield,Defense"
8844,237893,T. Dekker,Tristan Dekker,0.675,2,21,72,29,58,59,63,66,422,0,1,0.300000012,0,0,0.5,0,0.675,2,1,3,1,4,Europe,Europe Tier 2,Right,Defense
8847,242707,G. Lillard,Grant Lillard,0.675,2,23,49,27,42,37,65,72,206,0,0,0.300000012,0,0,1,0,0.675,2,1,4,1,5,North America,North America,Left,Defense
8856,237217,N. Hansen,Niko Hansen,0.675,2,24,81,57,60,64,45,60,246,0,0,0,1,0,0.300000012,0,0.675,2,1,3,2,6,Europe,North America,Right,Attacking Midfield
8864,216699,G. Zelalem,Gedion Zelalem,0.675,2,22,55,50,66,66,44,53,436,0,0,0.300000012,1,0,0,0,0.675,2,1,3,2,7,North America,North America,Right,Midfield (Attacking/Defensive)
8869,237253,A. Danladi,Abu Danladi,0.675,2,23,77,63,54,65,39,63,718,2,2,0.899999976,3,0,0.200000003,0,0.675,2,1,4,1,3,Africa,North America,Right,"Attacking Midfield,Forward"
8871,238974,T. Chahed,Tarek Chahed,0.675,2,23,80,52,57,68,31,58,318,0,1,0.300000012,0,0,0.200000003,0,0.675,2,1,4,1,9,Europe,Europe Tier 4,Right,Midfield (Attacking/Defensive)
8872,247580,A. Cruz,Allan Cruz,0.875,3,23,72,53,57,67,57,61,1744,7,0,1.700000048,5,0,1.299999952,2,0.875,3,1,3,1,1,North America,North America,Right,Midfield (Attacking/Defensive)
8877,242253,M. Toye,Mason Toye,0.775,2,20,71,60,40,63,29,68,848,6,2,1.600000024,2,1,1.700000048,1,0.775,2,1,2,1,3,North America,North America,Right,Forward
8878,248366,Leandro Cardoso,Leandro Fernandes Cardoso,0.675,2,20,71,61,51,64,23,54,26,0,0,0.699999988,0,0,0,0,0.675,2,1,3,2,6,Europe,Europe Tier 3,Right,Forward
8881,242183,D. Otto,David Otto,0.675,3,20,65,62,47,55,23,59,25,0,0,0,0,0,0,0,0.675,3,1,3,5,6,Europe,Europe Tier 1,Right,Forward
8900,240341,Lucas Marques,Lucas Marques de Oliveira,0.575,2,24,65,52,58,60,63,68,267,0,0,0.200000003,1,0,1.600000024,0,0.575,2,1,3,1,1,South America,Europe Tier 2,Right,Defensive Midfield
8916,246594,H. Massengo,Han-Noah Massengo,0.875,2,17,69,47,59,62,61,62,239,0,0,0.300000012,0,0,0.600000024,0,0.875,2,1,3,1,7,Europe,Europe Tier 3,Right,Midfield (Attacking/Defensive)
8925,246253,R. Tugarev,Roman Tugarev,0.675,6,20,75,54,61,57,50,47,52,0,0,0.600000024,0,0,0,0,0.675,6,1,3,4,9,Europe,Europe Tier 2,Right,Midfield (Attacking/Defensive)
8926,162875,U. Uçar,Ugur Uçar,0.65,15,32,60,42,62,69,68,70,450,0,0,0.200000003,0,0,1.200000048,0,0.65,15,1,2,5,8,Europe,Europe Tier 2,Right,Defense
8928,227675,M. Johnson,Marvin Johnson,0.775,15,28,87,55,61,69,52,57,348,0,0,0.5,0,0,0.300000012,0,0.775,15,1,2,1,8,Europe,Europe Tier 3,Left,Midfield (Attacking/Defensive)
8934,179592,G. Boyd,George Boyd,0.65,7,33,59,68,68,71,63,62,1284,1,2,0.899999976,2,0,0.899999976,0,0.65,7,1,4,1,8,Europe,Europe Tier 3,Left,Midfield (Attacking/Defensive)
8935,183490,J. van den Bergh,Johannes van den Bergh,0.65,7,32,68,40,63,65,67,68,2825,0,1,0.400000006,6,1,0.600000024,0,0.65,7,1,2,1,4,Europe,Europe Tier 3,Left,"Defensive Midfield,Defense"
8938,205085,W. Kamavuaka,Wilson Kamavuaka,0.65,7,29,64,43,56,57,69,75,85,0,0,0.200000003,1,0,0.300000012,0,0.65,7,1,4,1,6,Africa,Europe Tier 3,Right,Defensive Midfield
8944,241523,M. Forss,Marcus Forss,0.65,2,20,67,65,40,54,32,63,92,1,0,0.699999988,0,0,0,0,0.65,2,1,3,1,5,Europe,Europe Tier 3,Right,Forward
8946,208607,M. Mantovani,Martín Maximiliano Mantovani,0.65,7,34,33,42,53,57,71,69,699,2,0,0.600000024,2,0,3.799999952,1,0.65,7,2,3,1,9,South America,Europe Tier 3,Right,Defense
8949,183565,A. Feick,Arne Feick,0.65,6,31,69,62,62,64,67,71,1031,2,0,0.899999976,2,0,1.600000024,0,0.65,6,1,2,1,5,Europe,Europe Tier 3,Left,Defense
8958,227995,L. Walsh,Liam Walsh,0.75,3,21,67,60,62,64,52,56,403,0,0,1.399999976,2,0,0.200000003,0,0.75,3,1,3,1,7,Europe,Europe Tier 3,Right,Midfield (Attacking/Defensive)
8960,164633,T. Hoogland,Tim Hoogland,0.65,6,34,46,61,60,62,69,70,2701,1,1,1,6,0,3.099999905,0,0.65,6,1,2,5,10,Europe,Asia Pacific,Right,"Defensive Midfield,Defense"
8962,215192,G. Díaz,Gastón Díaz,0.65,6,31,69,61,70,72,62,73,1067,0,0,1.100000024,1,0,1.200000048,1,0.65,6,1,2,5,6,South America,South America,Right,"Defensive Midfield,Defense"
8971,179971,R. Munsy,Ridge Munsy,0.65,6,29,78,64,46,63,33,73,698,0,1,1.299999952,1,0,2.099999905,0,0.65,6,1,3,3,6,Africa,Europe Tier 3,Right,"Attacking Midfield,Forward"
8985,188621,A. Meijers,Aaron Meijers,0.65,4,31,71,57,68,70,65,72,2742,2,1,0.200000003,8,0,2.200000048,1,0.65,4,1,4,1,5,Europe,Europe Tier 2,Left,"Defensive Midfield,Defense"
8996,215066,F. Milo,Federico Milo,0.65,5,27,80,57,57,71,61,71,1196,0,1,0.600000024,4,1,1.600000024,0,0.65,5,1,3,6,3,South America,South America,Left,"Defensive Midfield,Defense"
8997,217391,Michael Pinto,Michael  Gonçalves Pinto,0.65,4,26,68,34,59,68,63,66,2408,0,1,0.200000003,7,0,0.600000024,0,0.65,4,1,3,1,4,Europe,Europe Tier 2,Left,Defense
9007,228645,L. Görtler,Lukas Görtler,0.65,4,25,68,59,60,64,38,74,475,0,1,1,3,0,0.5,0,0.65,4,1,3,4,6,Europe,Europe Tier 3,Right,"Attacking Midfield,Forward"
9008,203287,E. Harrison,Ellis Harrison,0.65,4,25,82,60,52,64,38,76,778,1,1,1.100000024,2,0,3.400000095,1,0.65,4,1,4,2,9,Europe,Europe Tier 4,Right,Forward
9010,233216,P. Tietz,Phillip Tietz,0.65,4,21,54,61,49,62,32,67,66,0,0,0,1,0,0,0,0.65,4,1,3,1,1,Europe,Europe Tier 3,Right,Forward
9011,244250,P. Owusu,Prince Osei Owusu,0.65,1,22,73,62,44,53,36,71,237,0,0,0.200000003,2,0,1.600000024,0,0.65,1,1,3,1,5,Europe,Europe Tier 3,Left,Forward
9014,184807,Mano,Luís Miguel Lopes Mendes,0.65,4,32,77,48,60,70,65,61,2549,0,1,0.5,8,0,1.799999952,1,0.65,4,1,4,1,3,Europe,Europe Tier 2,Right,Defense
9021,221050,W. Francis,Waylon Francis,0.65,3,28,73,49,62,62,65,66,1383,0,0,0.200000003,3,0,1.399999976,1,0.65,3,1,2,2,6,North America,North America,Left,"Defensive Midfield,Defense"
9031,224191,A. Ciranni,Alessandro Ciranni,0.65,3,23,71,52,64,65,62,47,1334,0,1,0.5,2,0,0.200000003,0,0.65,3,1,3,1,2,Europe,Europe Tier 3,Right,Defense
9038,223427,L. Jäger,Lukas Jäger,0.65,4,25,58,43,54,58,65,70,25,0,0,0.5,0,0,0.5,0,0.65,4,1,3,1,9,Europe,Europe Tier 3,Right,Defensive Midfield
9046,206054,S. Gündüz,Selim Gündüz,0.65,3,25,81,57,57,67,49,70,7,0,0,0,0,0,0,0,0.65,3,1,3,1,9,Europe,Europe Tier 4,Right,Midfield (Attacking/Defensive)
9050,247819,N. Schlotterbeck,Nico Schlotterbeck,0.65,3,19,58,29,39,39,65,65,226,0,0,0.300000012,1,0,1.299999952,0,0.65,3,1,3,2,2,Europe,Europe Tier 1,Right,Defense
9057,245253,L. Barreiro Martins,Leandro Barreiro Martins,0.65,3,19,73,51,58,73,54,48,90,0,0,1,1,0,2,0,0.65,3,1,3,3,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
9092,222216,K. Opseth,Kristian Fardal Opseth,0.65,2,29,66,67,55,59,26,70,638,1,2,1.600000024,1,1,2.200000048,0,0.65,2,1,4,3,4,Europe,Asia Pacific,Left,Forward
9100,234741,G. Hamer,Gustavo Hamer,0.65,3,22,67,62,69,67,60,71,1733,0,1,1.700000048,4,0,0.899999976,1,0.65,3,1,3,1,5,Europe,Europe Tier 2,Right,"Defensive Midfield,Defense"
9105,236991,A. Crognale,Alex Crognale,0.45,2,24,55,31,44,46,62,71,881,0,0,0.300000012,5,0,1.5,0,0.45,2,1,2,2,6,North America,North America,Right,Defense
9113,232166,F. Herbers,Fabian Herbers,0.65,3,25,68,64,61,64,48,64,775,3,1,1.100000024,3,0,0.5,0,0.65,3,1,3,1,5,Europe,North America,Right,Attacking Midfield
9114,246565,B. Diakité,Bafodé Diakité,0.925,3,18,63,38,55,52,65,66,632,1,0,0.100000001,2,0,2.400000095,0,0.925,3,1,3,1,3,Europe,Europe Tier 3,Right,Defense
9129,232759,J. Tymon,Josh Tymon,0.85,3,20,67,44,54,63,61,66,43,0,0,0,0,0,0,0,0.85,3,1,3,1,7,Europe,Europe Tier 3,Left,"Defensive Midfield,Defense"
9133,248138,H. Moussaki,Herman Moussaki,0.65,2,20,69,65,47,60,23,58,201,0,1,0.5,1,0,0.699999988,0,0.65,2,1,3,1,9,Africa,Europe Tier 3,Right,Forward
9135,245061,J. López,Julián López,0.65,3,19,68,50,60,66,55,56,48,0,0,0.100000001,1,0,0.400000006,0,0.65,3,1,3,8,9,South America,South America,Right,Midfield (Attacking/Defensive)
9181,242249,F. Vera,Fausto Vera,0.65,2,19,64,54,62,65,52,57,55,0,0,1,0,0,0,0,0.65,2,1,3,5,4,South America,South America,Right,Defensive Midfield
9186,247426,S. Haji,Siad Haji,0.65,1,19,72,49,55,66,35,47,41,0,0,0,0,0,0,0,0.65,1,1,3,2,3,North America,North America,Right,Midfield (Attacking/Defensive)
9192,48745,F. Coloccini,Fabricio Coloccini,0.425,10,37,40,55,58,60,72,69,1113,0,1,0.200000003,1,1,2.299999952,1,0.425,10,2,4,8,9,South America,South America,Right,Defense
9193,189944,L. Gassama,Lamine Gassama,0.625,8,29,76,39,59,64,64,74,2356,0,0,0,6,0,0.600000024,0,0.625,8,1,2,1,4,Africa,Europe Tier 2,Right,Defense
9197,125995,U. Bulut,Umut Bulut,0.625,7,36,54,72,56,60,41,69,2426,2,2,1.399999976,4,0,2.599999905,0,0.625,7,1,3,2,4,Europe,Europe Tier 2,Right,"Attacking Midfield,Forward"
9199,210381,C. Lykogiannis,Charalampos Lykogiannis,0.575,7,25,68,68,65,62,61,67,829,0,1,0.600000024,1,0,1.200000048,0,0.575,7,1,3,1,4,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
9203,198147,M. van der Maarel,Mark van der Maarel,0.625,7,29,67,37,57,60,67,67,861,0,1,0.300000012,4,0,0.600000024,0,0.625,7,1,3,2,7,Europe,Europe Tier 2,Right,Defense
9205,229743,A. Deiola,Alessandro Deiola,0.625,6,23,64,63,60,60,60,69,448,0,0,0.800000012,2,0,0.5,0,0.625,6,1,3,1,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
9211,228897,M. Alphonse,Mickaël Alphonse,0.625,5,29,79,49,57,60,64,64,567,1,0,0.300000012,0,0,1.5,0,0.625,5,1,3,1,2,Europe,Europe Tier 1,Right,Defense
9228,219492,M. De Iriondo,Manuel De Iriondo,0.625,4,26,72,53,55,61,64,79,368,0,0,0.699999988,0,0,1,0,0.625,4,1,3,5,6,South America,South America,Right,Midfield (Attacking/Defensive)
9242,137774,D. Maietta,Domenico Maietta,0.625,3,36,32,16,39,45,73,67,1719,0,0,0.300000012,5,0,1.5,0,0.625,3,1,2,1,10,Europe,Europe Tier 3,Right,Defense
9246,202170,M. Boxall,Michael Boxall,0.625,3,30,61,42,57,57,63,76,2667,2,0,0.400000006,3,0,1.899999976,1,0.625,3,1,2,1,3,Oceania,North America,Right,Defense
9262,204816,M. Koch,Menno Koch,0.625,3,24,35,31,48,49,65,67,2970,2,0,0.5,6,0,3.400000095,2,0.625,3,1,3,1,2,Europe,Europe Tier 3,Right,Defense
9281,245988,L. Connell,Luca Connell,0.625,3,18,64,49,66,65,43,54,674,0,0,0.800000012,0,0,0.400000006,0,0.625,3,1,3,4,10,Europe,Europe Tier 3,Left,Defensive Midfield
9282,247335,W. Isidor,Wilson Isidor,0.625,3,18,62,60,46,59,21,58,41,0,0,2,0,0,0,0,0.625,3,1,3,6,8,Europe,Europe Tier 1,Right,Forward
9297,202456,J. Verhoek,John Verhoek,0.625,3,30,56,66,50,59,24,79,950,0,0,0.600000024,8,0,3.299999952,0,0.625,3,1,3,1,7,Europe,Europe Tier 4,Right,Forward
9303,210389,B. Smith,Brad Smith,0.625,2,25,78,43,58,64,62,64,2280,0,5,0.400000006,0,0,0.300000012,1,0.625,2,1,3,1,3,Oceania,Europe Tier 1,Left,Defense
